,1996-05-15,1996-11-13,1997-05-14,1997-11-12,1998-05-13,1998-11-11,1999-05-12,1999-11-17,2000-05-17,2000-11-15,2001-05-16,2001-11-14,2002-05-15,2002-11-13,2003-05-14,2003-11-12,2004-05-12,2004-11-17,2005-05-18,2005-11-16,2006-05-17,2006-11-15,2007-05-16,2007-11-14,2008-05-14,2008-11-12,2009-05-13,2009-11-18,2010-05-12,2010-11-17,2011-05-18,2011-11-16,2012-05-16,2012-11-14,2013-05-15,2013-11-13,2014-05-14,2014-11-12,2015-05-13,2015-11-18,2016-05-18
002223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.17083608,1.48114331,0.38432,0.39505317,0.67688484,-0.10424901,-0.02702703,-0.2585034,-0.02981651,0.25689519,0.36175549,-0.00598527,0.10699398,1.13682008,-0.20325044,-0.26001475,0.15410163
600236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00881057,0.02,-0.27233115,0.04670659,-0.02545767,0.05371294,-0.24122563,0.25917768,-0.16326531,-0.04181185,-0.09090909,0.4608,NaN,1.62512267,-0.02442368,-0.33363137,-0.33601687,0.58054273,NaN,-0.15194346,-0.03508772,0.34090909,-0.28644068,-0.19239905,-0.08529412,0.09646302,-0.14369501,-0.10616438,0.64367816,0.81118881,-0.01673102,-0.17146597,0.04423381
603166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.48080341,-0.41743688,0.52747253
002292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.11586453,0.24596774,0.02588997,0.27760252,-0.11728395,-0.14545455,0.42716858,0.58830275,0.08880866,0.00928382,1.57095926,-0.14515717,-0.15276532,-0.02223006
600221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28097272,0.01539251,-0.19858514,0.09079445,-0.06647399,-0.17956656,-0.21509434,0.15384615,-0.21166667,-0.2859408,-0.12583272,0.24470787,-0.08843537,2.08208955,0.07263923,-0.15124153,-0.65691489,0.89922481,0.2122449,-0.04377104,0.49295775,-0.08490566,-0.25515464,-0.25259516,-0.08796296,0.16243655,-0.13973799,-0.11979695,0.48558247,1.08462733,-0.24022346,-0.21078431,0.04658385
600155,NaN,NaN,NaN,NaN,NaN,-0.272578,0.56207675,0.04190751,0.31622746,0.04214963,-0.3710819,0.085209,-0.12740741,-0.10696095,-0.21673004,0.13446602,-0.11553273,-0.20174165,-0.17575758,-0.07720588,-0.00796813,NaN,-0.11754386,0.25248509,NaN,0.65271967,0.35443038,-0.18504673,0.01834862,NaN,-0.15789474,-0.22159091,-0.1703163,0.03519062,-0.05665722,0.88588589,0.29458599,0.65805658,NaN,NaN,0.52727273
603002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.33429622,-0.16945483,0.02369668,0.21990741,0.64705882,-0.11981567,-0.29450262,0.30983302
300378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65011637,2.1767748,-0.35104336,-0.42782212,0.11717816
603015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00629327,-0.26833439,0.2031507
600766,NaN,0.04016064,0.27413127,0.78484848,0.36842105,-0.40074442,0.27536232,0.49301948,0.087746,0.10895642,-0.31088877,-0.10137345,-0.25327511,-0.21832359,0.38902743,-0.14721724,-0.50105263,-0.51898734,0.28947368,0.30272109,0.20313316,4.39800347,NaN,NaN,-0.60976084,1.04932735,0.42280574,-0.06356801,0.04014599,0.30175439,0.00673854,0.23427041,0.10086768,0.2817734,-0.27747886,0.08404255,0.18743867,NaN,0.21006565,-0.08077155,0.16196721
300254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.38959517,-0.17429838,0.21466905,0.44771723,NaN,0.75464396,0.37935598,-0.12759834,-0.37536657,0.28286385
600355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15873972,-0.48995497,0.20203735,-0.24576271,-0.42696629,-0.07189542,0.12676056,NaN,2.13071895,-0.31524008,-0.04878049,-0.54487179,0.73943662,0.6437247,-0.36206897,0.24517375,0.15813953,-0.22088353,-0.20962199,-0.02608696,0.14732143,0.16731518,0.13666667,0.27272727,0.95737327,-0.08534432,-0.14800515,0.71601208
300309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1033935,0.30126947,NaN,-0.1936003,0.22458324,0.52382322,NaN,-0.42082862,0.89302326
300183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17695473,0.16958042,-0.33684604,0.39941395,0.26946928,0.06324938,0.39618138,NaN,-0.22956731,-0.32293292,0.51785714
600226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41396934,0.65060241,0.18248175,-0.17283951,0.24552239,-0.44697424,-0.26327194,-0.40147059,0.3046683,-0.14124294,-0.22368421,0.03954802,0.14130435,-0.16666667,1.28571429,-0.075,0.5,-0.54054054,0.7254902,0.09090909,0.07291667,0.2815534,0.14393939,-0.17880795,-0.19354839,-0.22,-0.06410256,-0.02739726,0.05211268,0.41633199,4.43478261,NaN,-0.00647249,NaN
002776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.04132791,0.28621908
002638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25111111,-0.31971581,0.39712794,0.18987105,0.59981153,-0.33801296,NaN,0.51766304
601988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.71689498,0.22340426,-0.29565217,-0.33950617,0.12149533,0.23333333,-0.07094595,-0.12727273,0.025,-0.08943089,0.01785714,-0.00877193,0.02212389,0.02164502,-0.04661017,0.24888889,0.48398577,-0.07434053,-0.20207254,0.10064935
002748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12078797,-0.14622642,0.52900552
000972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.08480176,-0.34416366,-0.01651376,-0.16940299,-0.0754717,-0.21865889,0.32338308,-0.15225564,-0.28991131,-0.14558938,0.22156236,1.14809274,0.86925487,-0.11157679,0.77796415,-0.73231132,0.55726872,0.48514851,0.15333333,0.02890173,-0.04574639,-0.39444912,-0.49583333,0.02754821,-0.05898123,0.13390313,-0.19849246,0.95924765,0.3968,NaN,NaN,0.31385643
300511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23179612
600380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01498559,0.06260971,0.01844714,-0.10029738,-0.10757212,-0.00673401,-0.19661017,-0.01687764,0.06008584,-0.26720648,NaN,0.22786885,0.01335113,-0.72463768,1.19617225,0.55555556,0.05462185,0.32802125,-0.148,-0.2758216,-0.17179903,-0.10958904,0.09450549,-0.04216867,0.05870021,0.3049505,2.28376328,-0.28974122,-0.42225114,0.24887387
600033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.08571429,0.09375,NaN,0.03723404,-0.05128205,0.04864865,NaN,0.13679245,-0.1120332,0.12616822,-0.12863071,1.0952381,-0.02954545,0.1498829,-0.44399185,0.26739927,-0.00578035,0.01453488,-0.13753582,-0.03654485,-0.21034483,-0.10043668,-0.10679612,0.03804348,-0.03141361,0.06486486,0.5177665,0.88963211,-0.27787611,-0.24754902,0.14983713
002688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.09401709,0.06839623,0.16997792,0.28867925,0.2079063,-0.08848485,0.19015957,0.24581006
002714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.38314785,0.38842912,0.40410619,0.05526512,-0.06134764
000554,1.56826057,-0.01457097,-0.20235487,0.01956746,-0.26262626,-0.0456621,NaN,0.5637037,1.28801516,0.12204969,-0.38176954,0.24608267,0.10419162,0.03253796,-0.04621849,0.07819383,-0.04596527,-0.69914347,-0.02491103,0.78686131,0.01981209,0.89164831,0.33509794,-0.33727201,-0.49658969,0.5127169,0.02812696,0.16445056,NaN,0.47771318,-0.29713115,-0.24314869,-0.25423729,-0.10123967,0.28505747,0.18783542,0.4503012,0.44859813,-0.12544803,-0.30327869,0.14823529
300413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.27716669,-0.48936037,0.16541815
300399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.88668469,-0.62049672,-0.43566222,0.0850508
000921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.08188976,-0.08290452,-0.06795511,-0.19598662,-0.15058236,-0.19000979,-0.08222491,-0.22134387,0.1641286,-0.30523256,-0.41631799,-0.12544803,0.02172131,NaN,2.39228007,0.07409368,NaN,NaN,0.89501779,0.91948357,-0.18307448,0.06287425,0.04366197,-0.35222672,-0.12083333,0.21800948,0.48249027,0.20472441,-0.12854031,0.0425,0.42206235,-0.26812816,-0.19815668,0.58764368
600367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.36885246,0.0952381,-0.11264822,-0.10801782,-0.04993758,0.2260184,-0.24651661,-0.17496444,-0.26724138,NaN,-0.26430076,2.00396476,0.13257076,-0.29431568,-0.58807339,1.11581292,0.06421053,-0.12096934,0.96984359,0.23397692,-0.19512082,-0.19227009,-0.26979493,NaN,-0.21291129,0.02065762,0.24790419,0.38675624,-0.14256055,-0.05891848,NaN
002505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00636943,-0.14102564,-0.28358209,0.36458333,0.63358779,0.20560748,0.65116279,NaN,-0.22222222,0.03571429,NaN
002596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.21017131,0.2518639,0.18927991,-0.09733224,-0.13233811,0.21343874,0.34700134,NaN,0.14174336,0.03343893
002029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.13669065,-0.09166667,0.58715596,0.4566474,1.28174603,0.08521739,0.39519231,-0.56708017,0.5765455,0.66189835,0.22420253,0.19406072,0.01004503,0.18161866,-0.06605526,-0.32349285,-0.13311897,-0.21545146,0.04552209,0.3501292,0.49569378,-0.1893794,-0.25808998,0.17021277
000603,NaN,0.67560322,-0.2672,0.12783843,0.09950634,-0.22906946,0.02649309,0.22594282,0.34936479,0.04438467,-0.16999356,-0.1231187,-0.09006458,0.00447253,-0.50450102,0.30924009,-0.45986273,-0.34530387,0.17552743,0.05168701,NaN,2.39449541,-0.18648649,NaN,NaN,NaN,NaN,NaN,1.38164755,0.2438704,-0.156283,0.04284522,-0.24802976,-0.20902272,-0.1330374,-0.13731575,0.38938849,0.67378641,-0.3066512,NaN,0.36645963
600834,-0.19301848,0.32824427,-0.25670498,0.24742268,-0.06198347,-0.11894273,0.66,0.29427711,0.85222248,-0.29080286,-0.30365843,0.19959293,-0.13573701,-0.18773006,-0.32175227,0.22271715,-0.12568306,-0.06875,0.06040268,0.16455696,NaN,NaN,0.04930233,-0.2106383,-0.39454178,0.71433871,0.05258602,0.10197368,0.03731343,-0.10341727,NaN,-0.09574468,NaN,0.00165017,0.04777595,0.06761006,0.5802651,0.49673812,0.21544209,-0.32735656,0.1302361
600966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.26576577,-0.30674847,0.45132743,0.02439024,1.05952381,0.42196532,0.54674797,-0.70302234,0.67256637,0.39153439,-0.23193916,0.02970297,-0.03365385,-0.17661692,-0.12990937,-0.21875,-0.02222222,0.09318182,0.09355509,NaN,0.75151515,-0.32698962,-0.17994859,0.20376176
000811,NaN,NaN,NaN,NaN,NaN,-0.41005291,0.17040359,0.46015326,0.06376279,0.05303404,-0.21620989,0.06096832,-0.15492958,-0.2,-0.17916667,0.16294416,-0.11436054,-0.18531296,0.03811252,0.48018648,NaN,1.31272727,NaN,-0.26296296,-0.46984925,1.1943128,0.23542117,0.52447552,0.1559633,0.125,0.15343915,-0.25764526,-0.33264676,0.07407407,0.02298851,0.35955056,0.35020661,NaN,-0.11928783,-0.33086253,0.56495468
000668,NaN,NaN,-0.32156863,0.53371869,0.08291457,-0.30858469,0.51677852,0.81637168,-0.15712546,0.11127168,-0.35760728,0.16497976,0.01476977,-0.09417808,-0.14272212,0.01312018,0.03101534,-0.40257547,0.0,0.45759717,0.04169697,1.07761229,0.04458135,-0.31531821,NaN,NaN,-0.00701754,-0.25222615,0.04508081,0.00895279,-0.09599355,-0.1411858,-0.09535904,0.32950485,-0.04876176,NaN,0.58124584,0.80877611,-0.0747171,-0.19752052,0.34394572
600321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.05632716,-0.13941128,-0.14631829,-0.16861436,0.06894244,-0.32623669,-0.18773234,-0.07093822,0.50246305,-0.17213115,1.55445545,-0.15891473,-0.03271889,-0.47165317,0.94409378,0.06261596,0.16106504,0.33496241,0.12475359,-0.35052579,0.08095605,-0.15513552,-0.02912621,-0.1273913,-0.01345291,0.62121212,0.95950156,-0.15898251,-0.16446125,NaN
000801,NaN,NaN,NaN,NaN,-0.04570923,-0.35506799,0.78485865,1.70550336,-0.30263941,-0.32256688,-0.4162991,0.12450522,-0.25536,-0.3257413,0.06500956,0.17534411,-0.54429735,-0.12513966,0.0293742,0.47394541,-0.02693603,1.59342561,-0.24282855,0.32599119,NaN,1.36190476,NaN,0.09433962,0.3,0.67639257,-0.27056962,-0.18221258,-0.12997347,0.96036585,-0.2970451,0.63451327,NaN,0.99329609,-0.16087444,-0.2244489,-0.01119724
603799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.13330565,0.46957355,0.09977176
600218,NaN,NaN,NaN,NaN,NaN,NaN,0.43982808,0.09353234,-0.01728844,0.02685185,-0.32100992,0.11553785,-0.22809524,0.30644664,-0.34718451,0.00687161,-0.35775862,-0.26258389,-0.0826697,0.08722613,0.01520913,2.1835206,-0.22470588,0.01896813,-0.57006701,0.91305854,0.60528698,-0.01015114,0.57907931,0.23755232,-0.10431487,-0.05149404,-0.48043926,0.31043593,-0.20262097,0.27939317,0.21442688,0.20829943,-0.18249158,-0.2907743,0.34494774
600113,NaN,NaN,NaN,0.10962567,0.12289157,-0.25321888,0.11206897,0.13178295,0.21917808,0.09925094,-0.23168654,0.0075388,-0.2068662,-0.16509434,-0.28580924,0.1991624,-0.23670935,-0.2282664,0.06587615,0.00123609,0.11111111,1.25,-0.07654321,-0.03770053,-0.50930814,1.10815402,0.14477572,0.07062412,0.44619768,0.40324292,-0.3336933,1.17504052,-0.42399404,0.19404916,-0.01950163,-0.12430939,0.15369085,NaN,-0.19228878,0.15120424,NaN
603958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.79264133,-0.06238956,-0.09988402,-0.26558222,-0.22149123,0.17183099,0.10817308,NaN,1.0464135,0.63195876,0.3809223,-0.34034767,NaN
600193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14285714,0.22093023,0.3547619,-0.2970123,-0.0435,-0.12415055,-0.14503133,-0.31727749,0.1196319,-0.15068493,-0.24193548,-0.0141844,-0.10791367,0.22580645,3.44078947,NaN,-0.19460501,-0.57177033,1.89385475,NaN,0.01875902,0.01274788,0.29090909,-0.20693391,0.20628415,-0.01925255,-0.05311778,-0.23414634,-0.11146497,NaN,1.15961306,-0.26483763,NaN,0.08812616
300259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04385027,-0.02254098,0.2908805,0.18067397,-0.0147868,0.65270506,0.55649419,-0.27679783,-0.15290807,0.3145072
000762,NaN,NaN,NaN,0.01522388,0.27344899,0.3585777,0.01903467,0.2793529,0.11641246,-0.03117702,-0.32276727,0.01619505,-0.32924694,-0.17754569,-0.23809524,0.36416667,-0.04092853,-0.22866242,0.00412882,1.08881579,0.0,1.21456693,NaN,-0.23792581,-0.5707758,1.72251794,0.38022781,-0.04046314,0.59948652,-0.10714286,-0.1905618,-0.0566352,-0.24779282,-0.0086072,-0.17442778,0.10803059,NaN,0.44956772,0.42147117,-0.18531469,-0.12145923
600978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.08433735,-0.01315789,NaN,1.40932642,1.64731183,-0.32900081,-0.04854722,-0.70594223,0.8680225,0.51077137,-0.16436676,0.0587156,-0.03639515,-0.25,0.05947242,-0.07718425,0.11945058,0.01884312,0.06666667,0.09072581,2.18669131,0.1537123,NaN,0.11079545
600702,NaN,0.25788235,0.24302282,0.0263047,-0.22991202,-0.35186596,0.13513514,-0.0610766,0.55347299,-0.05180979,-0.34206587,-0.10216155,-0.19830208,-0.12818081,-0.06580856,0.08286435,-0.2921147,-0.15696203,0.16516517,0.20515464,-0.12510693,1.85504767,0.03613014,-0.07535944,-0.56032172,0.66056911,1.16646267,-0.28870056,0.5949166,0.00199203,-0.04324056,0.5412987,-0.08324907,-0.41727941,-0.0807571,-0.22031572,0.29929577,0.71205962,-0.28413138,0.07849641,0.22296258
002387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12242798,-0.20898258,0.01158749,0.00927835,-0.3629554,0.12168181,-0.25444727,0.68385173,0.26467611,1.16866747,-0.20841406,-0.07400932,0.2435494
600029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.30708661,-0.13554217,-0.26480836,-0.23222749,-0.0308642,0.38216561,1.65437788,NaN,-0.44294526,-0.62145329,0.77989031,0.17789647,0.07429369,0.38961039,-0.125,-0.24833111,-0.25754885,-0.20813397,-0.02719033,-0.1863354,-0.11450382,0.58189655,1.49318801,-0.03387978,-0.214819,0.08053595
002024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25714286,0.01136364,1.48314607,0.33484163,1.8,0.5968523,-0.06846096,-0.55147717,0.81273816,0.19489489,-0.17441568,0.35474378,-0.06703618,-0.19580925,-0.06159529,-0.34042553,-0.05806452,0.70376712,-0.3598995,0.23975506,1.51266464,-0.24254032,-0.30330051,0.06685769
002689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24870466,0.23651452,0.05033557,0.5942492,1.09418838,0.14832536,-0.39833333,0.09695291
300045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26115834,0.11396672,0.03555219,0.00401753,0.04165151,0.46603807,0.23761315,-0.12327976,0.15367728,0.77450048,0.08203753,-0.22299306,0.02487245
600202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02465536,1.0683053,0.18176132,-0.19572351,-0.34719663,-0.18145161,-0.16009852,-0.04398827,0.34662577,-0.0022779,-0.08675799,0.2475,0.31262525,-0.4259542,1.23670213,0.45541023,0.13643791,-0.59022286,1.54210526,0.35610766,-0.23358779,-0.10956175,-0.23788218,-0.16242661,-0.29941589,-0.17408704,0.12638805,-0.08693314,-0.06949352,0.4092827,1.0254491,-0.13377679,-0.24317406,0.43179256
002470,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03061224,-0.14947368,-0.11633663,-0.0280112,0.27665706,-0.04063205,0.07764706,0.44541485,0.67069486,-0.02079566,-0.3010157,0.01453104
300486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3691248,0.05876686
601208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.30215703,-0.27707715,0.03728408,0.0657873,0.04053218,0.38239667,0.20574317,-0.19266792,-0.23356535,0.1892749
002156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2528,-0.60813704,0.84153005,0.38872404,0.2025641,0.5303838,NaN,-0.16818458,-0.22171533,-0.30973036,0.1705163,0.14451538,0.3336714,0.24334601,0.94495413,-0.04402516,-0.24259868,0.34636265
600970,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.17216117,1.01011378,NaN,0.76848875,-0.00363636,0.42481752,-0.51575307,0.74318963,0.38067061,-0.1389011,0.60132721,0.1997131,-0.28723263,-0.14240447,-0.20865029,-0.08418017,-0.22102264,-0.09913378,0.48504274,0.83597122,NaN,-0.28639053,0.28524046
300004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02344546,0.42066806,-0.14033799,0.3965812,-0.33518972,-0.29135598,0.45037672,NaN,0.01760989,0.28467635,1.29511568,-0.36603943,-0.35583039,-0.06527702
002173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.16180049,-0.50072569,1.09883721,0.17036011,-0.19408284,0.51688693,0.54307841,-0.2672522,-0.25462329,-0.10521479,-0.0012837,-0.09768638,0.28917379,0.42541436,0.11550388,NaN,-0.14536341,0.23167155
