code,1996-01-04,1997-01-06,1998-01-05,1999-01-04,2000-01-04,2001-01-04,2002-01-04,2003-01-06,2004-01-05,2005-01-04,2006-01-04,2007-01-04,2008-01-04,2009-01-05,2010-01-04,2011-01-04,2012-01-04,2013-01-04,2014-01-06,2015-01-05
002081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4267,-0.4576,1.2624,2.6716,-0.296,0.8142,-0.2556,0.3568,-0.0911
300433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000877,NaN,NaN,NaN,NaN,1.0923,-0.2938,-0.1986,0.0887,-0.6402,-0.1294,0.6667,2.4343,-0.0532,0.9757,0.5294,-0.3632,-0.1826,-0.3711,0.8243,-0.2958
600580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1691,-0.1473,0.2002,0.5464,1.1577,-0.5186,1.7229,0.1041,-0.5337,-0.1104,NaN,0.7658,NaN
000759,NaN,NaN,0.521,-0.4227,0.7301,-0.3308,-0.2645,-0.2281,0.1499,0.1329,1.6034,1.3433,-0.293,0.4041,0.1116,-0.3618,-0.1795,0.0602,0.3259,-0.1409
000428,NaN,NaN,-0.3166,0.1032,0.464,-0.2218,-0.0876,-0.308,-0.1272,-0.3576,2.268,1.8517,-0.6958,1.4298,0.1104,-0.4623,0.0526,NaN,0.0434,0.4428
000919,NaN,NaN,NaN,NaN,0.6626,-0.3817,-0.0583,-0.39,-0.1195,0.1534,0.0051,2.1043,-0.6156,1.2985,-0.0501,-0.3057,-0.0942,0.2733,0.6329,0.106
002307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2812,-0.3955,0.1277,-0.2246,1.9257,-0.1658
600828,0.5096,0.6115,0.0158,0.0078,0.695,-0.3098,-0.1815,-0.3048,-0.1908,-0.0968,1.4143,1.5411,-0.5653,1.2083,0.473,-0.4446,-0.2257,0.0226,0.4374,0.2927
002004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2096,0.4882,2.9582,-0.6575,2.3383,0.1633,-0.3405,0.4088,0.0027,0.2008,0.7009
000032,0.9013,0.6485,0.2137,0.6478,0.1929,-0.1909,-0.3,-0.217,-0.0649,-0.1833,NaN,1.9152,-0.5373,0.6843,0.1316,-0.4362,0.3184,0.1925,0.4264,0.7616
002540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0605,0.5608,0.9191,0.2444
300382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5159
603126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2889
000056,NaN,-0.2285,0.0589,0.1233,0.6758,-0.3214,0.0124,-0.4077,-0.0045,-0.3559,NaN,2.9624,-0.5657,0.6229,0.1634,0.2144,-0.0213,0.373,-0.1076,1.2057
600557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.159,0.2478,-0.5021,0.8248,2.3372,NaN,0.4732,0.1566,-0.2684,0.475,0.578,-0.0837,-0.0209
000915,NaN,NaN,NaN,NaN,0.4945,-0.3324,-0.2615,-0.3353,-0.1281,-0.1546,-0.0328,2.4317,-0.6185,1.0288,1.1584,-0.3737,0.3302,0.889,-0.0985,0.1792
600398,NaN,NaN,NaN,NaN,NaN,0.0443,0.0653,-0.3646,-0.0209,-0.3274,0.1942,1.012,-0.4603,NaN,0.0524,-0.3893,0.05,0.875,0.519,0.3038
000802,NaN,NaN,NaN,0.1247,0.76,-0.2774,-0.3421,-0.3394,-0.3882,0.0694,NaN,NaN,-0.7741,1.3871,-0.0649,-0.3405,-0.1429,0.613,0.859,1.4288
002636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1534,0.1423,0.4725,3.0462
002040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1146,2.0612,-0.7206,NaN,-0.0789,-0.4443,-0.0006,0.0506,0.8662,0.3566
600251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2626,-0.064,0.7265,4.8465,-0.1609,0.2817,0.0651,-0.3688,-0.0959,-0.1089,0.327,0.0767
002769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2769,-0.1175,0.294,-0.2344,0.24,-0.0382
603030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600192,NaN,NaN,NaN,0.2043,0.2888,-0.3772,-0.2504,-0.054,-0.2592,-0.0411,0.3274,2.0404,-0.6984,1.4667,-0.0536,-0.3391,-0.1521,0.2374,0.4592,-0.0631
000600,NaN,-0.104,0.0013,0.2704,0.5079,-0.3099,0.029,0.2222,-0.383,-0.3206,0.4494,2.2953,-0.6734,0.4622,-0.197,-0.2049,-0.0298,0.0893,1.4724,-0.0786
002155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8026,2.0954,0.4706,-0.4702,0.4497,-0.5002,0.45,-0.225
002003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1577,0.9845,2.0147,NaN,1.0425,0.2725,-0.4619,-0.1602,0.1056,0.4408,0.9816
002542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5533,0.1116,NaN,NaN
000001,4.0324,1.279,-0.3936,0.2919,-0.1178,-0.1561,-0.1605,-0.1,-0.2692,-0.0351,1.2485,1.717,-0.6696,1.4414,-0.3247,-0.0528,0.0615,0.1775,0.6723,-0.1391
601069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600501,NaN,NaN,NaN,NaN,NaN,NaN,0.126,-0.3329,-0.1996,0.2387,1.1028,0.5105,-0.7359,1.3541,0.3199,-0.3739,0.0223,0.1245,0.5925,0.8815
002767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600790,NaN,NaN,0.0114,-0.0601,0.5075,-0.3317,-0.1828,-0.2228,0.0071,-0.3232,1.569,1.5654,-0.6755,1.5715,0.105,-0.4567,0.1358,0.0092,0.4328,0.1281
603968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1703,-0.2399,0.8333,3.8909,-0.741,1.5024,-0.0229,-0.1742,-0.1374,0.1629,0.4545,0.1228
002103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7047,1.033,-0.1364,-0.3271,0.0196,0.1164,0.8299,0.7125
300117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.513,-0.0091,0.1055,0.278,0.684
600894,NaN,-0.0534,-0.1492,0.0659,1.0689,-0.2027,-0.186,0.2715,-0.2135,-0.4272,0.6185,1.9036,-0.5517,0.9844,0.0391,NaN,0.0954,1.0101,0.0767,0.304
600250,NaN,NaN,NaN,NaN,NaN,NaN,-0.1547,0.3195,-0.2408,-0.4414,0.1111,1.5944,-0.6702,1.3766,0.3934,-0.5098,-0.054,0.0867,1.2082,NaN
000667,NaN,0.5632,0.3824,-0.3681,0.6431,-0.3084,-0.0963,-0.2623,-0.1,-0.1235,NaN,4.0757,-0.6818,1.3592,-0.2719,-0.3117,0.033,-0.1731,0.8134,0.6413
600416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1417,-0.1845,0.0238,0.7597,2.0352,-0.7496,2.1014,0.3561,-0.5491,-0.2061,0.2187,0.8736,0.5717
002701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5891,0.1076,1.0277
002332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4101,-0.1537,0.4359,0.1874,0.2164
002504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5195,-0.2985,0.3041,NaN,0.7157
000776,NaN,NaN,1.139,0.0135,0.1821,-0.2343,-0.0765,-0.4141,-0.3037,-0.1955,18.8308,NaN,NaN,NaN,NaN,-0.6211,0.5239,-0.2083,1.2261,-0.3134
600261,NaN,NaN,NaN,NaN,NaN,-0.0734,-0.3988,-0.2178,-0.0633,0.2419,0.4374,0.9076,-0.4365,1.5282,1.2423,-0.4137,-0.2119,0.8626,-0.1901,0.4736
000790,NaN,NaN,NaN,-0.0157,0.626,-0.2529,-0.345,-0.0413,-0.4958,0.3386,1.7254,0.4442,-0.606,0.4641,1.9948,-0.4886,-0.1793,0.4206,0.1144,0.5849
000088,NaN,NaN,-0.2457,0.2121,0.8375,-0.0374,0.0424,0.7017,0.0837,-0.1085,-0.0186,0.9496,-0.7166,0.7414,-0.2249,0.0792,NaN,0.5273,0.7007,-0.2384
002023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2681,0.1314,0.7293,-0.5377,2.9103,0.3328,-0.4388,-0.0022,0.6948,0.401,0.5324
600721,NaN,0.0301,0.0665,0.2584,0.593,-0.1221,-0.2953,0.0184,-0.4537,-0.4273,NaN,NaN,NaN,2.4318,0.0486,-0.2435,-0.0714,-0.3087,0.3786,0.9287
601166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6994,1.6181,-0.3163,-0.0731,0.378,-0.1013,0.8316,0.0165
603198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.046,0.268,-0.4684,-0.2255,-0.1184,0.6052,1.0534
000966,NaN,NaN,NaN,NaN,NaN,-0.3113,-0.1922,0.1865,-0.4038,-0.3818,0.3897,1.2222,-0.6619,0.8592,0.072,-0.4205,0.2927,0.4528,1.0617,0.1013
603100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0378
000963,NaN,NaN,NaN,NaN,NaN,-0.0072,0.0179,-0.3858,-0.367,0.0223,0.1602,2.6121,-0.3799,0.7057,0.8222,-0.2132,0.316,0.4307,0.1274,0.445
603355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000039,1.1543,0.6374,-0.1518,0.1,0.6555,-0.0983,-0.2019,0.5502,0.6684,-0.1615,1.3463,0.7482,-0.7517,1.1,0.7758,-0.4588,0.0234,0.2764,0.4807,-0.1269
002545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1128,0.3305,-0.0318,5.8934
002145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7663,1.071,-0.2286,NaN,NaN,-0.4089,0.625,0.1487
000636,NaN,2.9337,0.014,1.0416,0.711,-0.6614,-0.103,-0.2601,-0.0236,-0.4199,0.0312,2.9154,-0.7886,2.173,0.3776,-0.5007,0.0067,-0.1098,0.6994,0.0728
601126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.515,-0.0893,0.3285,-0.0349,0.3323
002554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3137,0.8848,-0.1494,0.0367
000090,NaN,NaN,NaN,NaN,0.5037,-0.3945,-0.3463,-0.1755,-0.2776,-0.2526,NaN,0.7115,-0.7979,2.9599,0.0333,-0.4516,0.2747,-0.0769,1.3012,0.0684
300340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.38,0.1717,0.6657
002354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5113,-0.065,0.7769,NaN,NaN
000566,2.6375,-0.3439,0.1266,-0.2247,0.971,-0.4669,-0.0759,-0.2015,-0.0935,-0.2784,0.3143,1.5109,-0.0563,0.7523,0.8586,-0.3303,0.0257,0.0189,NaN,1.1474
600067,NaN,NaN,0.0988,0.2933,0.5778,-0.2346,0.0863,0.0993,-0.012,-0.0585,NaN,2.2001,-0.7839,2.2814,-0.1807,-0.3495,0.8448,-0.0899,0.3736,0.0117
300214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037,-0.2782,0.25,0.7907
002009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1658,1.0315,4.2325,-0.6477,0.5434,0.1483,-0.508,0.0724,0.6318,0.4671,NaN
002473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5224,-0.0269,1.8052,0.297,0.1507
000665,NaN,0.6482,0.0305,0.2228,0.4992,-0.3538,-0.2306,-0.4264,-0.1577,-0.131,0.2154,1.4101,-0.6901,1.9217,0.813,-0.2896,-0.1811,0.1677,0.2926,0.2413
